node,x,y
152,0.81201628484086408,-0.26602420865132409
153,0.37277606283855858,-0.44379153758361239
154,0.78653279446612023,0.48819478098860514
155,0.030937622107263529,0.55564714869160259
156,0.0035113484926840577,0.77767697397565583
157,-0.092691863901440075,0.81907505712101458
158,0.91879129502688217,0.1582454295923108
159,-0.69927792622126317,-0.10798294971941866
160,0.56660035751076099,0.53213901830381427
161,0.30906474832837044,-0.30114108222253222
162,-0.91879129502688217,-0.044666170273912092
163,-0.3610849579205625,-0.6762399270039483
164,0.38622901478527716,0.089886440240240922
165,0.03865233122930091,-0.73062041336780192
166,0.22205421795967917,0.93999999999999984
167,-0.59923930702909001,0.55649883380936105
168,0.38539663362058468,0.57379660401098664
169,-0.15207906303912083,0.77147632542775468
170,0.27788923622556755,0.075497662953262268
171,0.47052174438229127,0.21004012104864336
172,0.25547598809473937,-0.64131114132831568
173,-0.57633436300740271,-0.64822596190984239
174,-0.4612184293475084,0.18510999371219905
175,-0.32226267731811747,-0.10529338206372113
176,0.043129289347588785,-0.48676461784308533
177,-0.56420947834564061,-0.34626366148403287
178,-0.59240639503620351,-0.24399639668991546
179,-0.028438905262277561,0.52476824494155916
180,-0.30834072854433497,0.75523691828819217
181,-0.32378212408465989,0.33476930314416237
182,0.66198869370759894,-0.35142543509058261
183,0.31196861135154913,0.46367220326481534
184,0.81092270062099203,0.098546574392219755
185,-0.32501756534806747,0.70732595259065489
186,-0.23294155445394932,-0.6218685439383651
187,-0.66535152705245615,0.29177607210549611
188,0.80614984373720411,-0.50627145968055953
189,-0.47436930255940418,-0.1537258254966995
190,0.64840585861816646,0.63870451679552953
191,-0.14203849786953684,-0.17402778978559938
192,-0.90371028643814411,0.069417900043003314
193,0.35129763004295889,0.69140628753009092
194,0.18545069202005063,-0.36964618562724744
195,0.38492845364929251,0.032858109170113961
196,0.15006181966309867,-0.8107556384717034
197,0.67665590708749268,0.0011457043720118319
198,-0.010589301844728019,0.60334448063060708
199,0.10152671834057814,-0.93999999999999984
