node,x,y
74,0.024554991425596792,-0.38999320442039598
75,0.20668955595633892,-0.088341092993695192
76,0.22729325598193362,0.89605447610695355
77,-0.20265229175209931,0.56589558819781072
78,-0.30650815379231389,0.44627585154350169
79,-0.34322444494506904,-0.12396249635538809
80,-0.2913538449802483,0.63752180227891886
81,-0.28289540551467451,-0.39599076660036969
82,0.12347351957884584,0.60723449915883787
83,-0.4053869441173733,-0.1206946969167848
84,-0.27238432338624874,-0.16109038322228925
85,0.26794433275367163,-0.30442824798325352
86,0.21121076875043526,0.41064183767105195
87,-0.019278620196889387,0.23106553124314214
88,-0.53706260257836802,-0.23446546042775612
89,0.069037780705924104,-0.23876666997614621
90,0.46566697054499256,-0.059340608243803106
91,0.34259275492320046,0.009910058284275769
92,0.1662732938385364,0.074458513121265113
93,0.25920309827121718,0.40500343323335275
94,-0.41566092741663313,-0.0042851797810347786
95,-0.32023712427634687,-0.18469452691605803
96,-0.44909155745178847,-0.1676396175056509
97,-0.54917247343625708,-0.48662116337621492
98,-0.14980619377789234,-0.27862095553828586
99,0.10150668490730974,0.37290827701653878
100,-0.37823407594817698,-0.17547294182515033
101,0.40933667379149813,0.37300266015138184
102,-0.024092843054765837,-0.16378188722473561
103,-0.45234696031628857,0.44953479196489354
104,0.10856455285213093,0.52323046051318545
105,-0.27405166619637367,0.54742125950933085
106,0.30491062770461441,0.22755686671711886
107,0.36952544349008737,0.17802584140955802
108,0.5200835898137055,-0.31973299657463561
109,-0.37524597158944223,0.047374962091607173
110,-0.61422905603808631,0.20146920569536472
111,0.056885473609925311,-0.059519481993682455
112,0.22837667612068507,0.27746075507937012
113,-0.64877919057631983,-0.30636181287439224
114,0.12279045685093398,0.92697278832959573
115,-0.61510025654661393,0.29641248155658828
116,-0.044486233835514422,0.57459821221198948
117,-0.87463985067087768,0.31039666791493803
118,-0.36983492341217772,-0.63327767395053836
119,-0.63768629067205662,0.25445774501535423
120,-0.46618339587122049,0.3883436386020867
121,0.073536307614351981,-0.36087093808112308
122,-0.016733382052447343,0.52833425864818429
123,-0.21409072329938122,0.47192077769212248
124,-0.058692027976691402,0.63132563279272347
125,-0.5317196504810715,0.046859293382802827
126,-0.054634797441287491,0.44483247511164542
127,0.65116197484467153,-0.38223489684200729
128,-0.094183222964136351,-0.1341530574093808
129,-0.34473221842050022,0.57064621416216843
130,0.69713035615983121,-0.14351262787191846
131,-0.020448656436059948,-0.38043438680419039
132,-0.084014193587778868,0.51509628556157805
133,-0.33354599756787323,-0.25122944574770517
134,-0.10051549243784755,-0.059258054833494916
135,0.34675496741097406,0.34355964759232416
136,-0.10630818930829306,-0.41015278544531392
137,-0.46052634329270009,0.18706898696326399
138,0.16594245246171638,0.516180478420458
139,0.13687886175241334,-0.045646394442890467
140,-0.32838491158152544,0.10245371456918985
141,0.0044174330987034466,0.60913925530065827
142,-0.55302208114658713,-0.37872382041171088
143,0.2367938065224765,0.22242185383835308
144,0.41001296629850548,0.24705618691336675
145,-0.57825024490404497,0.096983901465155953
146,-0.51237779002095774,0.33608515262724598
147,0.38142030867680449,0.075836762137970026
148,-0.38381924344337265,0.26255608629828464
149,0.13169168452071017,-0.23369429350377557
150,-0.58593974556916373,-0.50330596360141389
151,-0.19015993350879146,-0.11072525052055665
152,0.33121008984419059,0.40469580249823917
153,-0.002433019774062746,0.46412938474453797
154,-0.43483332558856203,-0.30240740949981443
155,0.068064178955686644,0.18081137894681784
156,-0.034310903027672056,-0.64129715368417695
157,-0.10983051325221826,0.63700862549821369
158,-0.34604240304471162,0.32073260619184063
159,-0.019359825456154535,-0.018972466894269416
160,-0.36452558349349967,0.42168832567024112
161,0.34827563250936378,-0.077980311854223494
162,0.4555411196828788,-0.38349703392082329
163,0.14048754799619209,0.42453288792516508
164,-0.55525677221581726,-0.11347870274635036
165,-0.24690080297418324,0.30976736728935761
166,0.29378534970067999,-0.74152310228907137
167,0.21762125171711197,-0.18752807495230117
168,0.1533864117187741,-0.17329047574155254
169,-0.28675593444850722,-0.63350634299678021
170,0.18951013507552009,-0.23704849194955679
171,-0.14442402557987727,-0.18179927661409601
172,-0.38959110134433,0.15537182762576374
173,0.31415320274826369,0.066748355395220491
174,-0.057594978121299531,-0.39805692498281148
175,-0.60934386695544629,-0.18762322600563092
176,-0.35508602186363952,0.51894438470808613
177,0.029184514391090148,0.28831172691318252
178,0.30290775596350633,0.16268915889678914
179,0.87463985067087768,0.055494479413236222
180,-0.54796543340743709,-0.053759619294568822
181,-0.30949407959071767,0.50616786697238858
182,-0.15484019092515264,0.47417132185248256
183,-0.46123216164438691,0.28233727072343728
184,0.62337855776785389,0.25557449351637918
185,-0.055512567007807552,-0.26224161269429613
186,-0.15985271430947265,0.36311180208283889
187,-0.48216103636475288,-0.25742306391455144
188,0.19449627938017727,0.33436651604991496
189,-0.10762059550834897,0.4569934366585765
190,-0.11569078307278705,0.56510874468563477
191,0.28955096263853913,-0.22450973458871104
192,0.06103961676239511,0.93999999999999995
193,-0.027954453166827511,-0.091341064865616078
194,0.42142144020349392,0.51867256247939131
195,0.053616929931911264,0.49870953849402433
196,-0.16724079415570103,-0.70111266731069821
197,-0.51603398695409242,0.18365481431133687
198,0.20047760382625157,-0.93999999999999995
199,-0.60247551105743824,0.41834069056688489
