N,sample,seed,avg_degree,edges,threshold,threshold_RR,delta_threshold,S_N,R_N,epsilon,epsilon_crit,margin_M,relative_residual,source_row
1800,393,415077883,4,3600,4.0021502245309399,4.0133928571428603,-0.011242632611914201,635.74355826729698,160.35076800167599,0.0022255489913386999,0.0015278061463052999,0.00069774284503340003,7.7285914534168099e-07,5693
1800,423,445077973,4,3600,4.0185380580849399,4.0133928571428603,0.0051452009420830998,484.00677931729001,121.94580421657,0.0019506119079145,0.0022683171637266001,-0.000317705255812,7.8397081677237805e-07,5723
1800,428,450077988,4,3600,4.0090578777345298,4.0133928571428603,-0.0043349794083259998,656.50096149667297,165.255553116561,0.0017217229047401001,0.0014531217690809,0.00026860113565909999,2.78594936599242e-07,5728
1800,431,453077997,4,3600,4.01162245669863,4.0133928571428603,-0.0017704004442292999,558.81000205027703,140.79920284093799,0.0019625674636192,0.0018530010609245,0.0001095664026947,8.2439666747754995e-07,5731
1800,441,463078027,4,3600,4.0023781981619999,4.0133928571428603,-0.0110146589808533,617.58170005254897,155.80398107411099,0.0022807606845439,0.0015972698556283001,0.00068349082891549996,4.4221674399808702e-07,5741
1800,467,489078105,4,3600,4.0110365353309501,4.0133928571428603,-0.0023563218119084001,570.36315802923605,143.69982066638701,0.0019444298662460999,0.0017985684611023,0.0001458614051438,1.9508586233292101e-07,5767
1900,1,23177532,4,3800,4.0106300301223499,4.0126849894291796,-0.0020549593068216999,485.66607515337603,122.596033847839,0.0024286544188265001,0.0023014907913062,0.00012716362752019999,7.04580540587281e-07,5801
1900,3,25177538,4,3800,4.0063831051135796,4.0126849894291796,-0.0063018843155945997,609.08298174748904,153.528939277955,0.0020657182662916999,0.0016750081017614001,0.00039071016453020002,7.7912618090938196e-07,5803
1900,5,27177544,4,3800,4.0100500790334896,4.0126849894291796,-0.0026349103956890001,561.06538844226702,141.416060628997,0.0020491613671299999,0.0018859967537277001,0.00016316461340229999,7.5545730428820701e-07,5805
1900,26,48177607,4,3800,4.0124306369345604,4.0126849894291796,-0.0002543524946174,499.43514484763898,125.97351987275501,0.0022319888224634002,0.0022162521767981999,1.5736645665231099e-05,6.3267225427821595e-07,5826
1900,27,49177610,4,3800,4.0106763802771797,4.0126849894291796,-0.0020086091519936999,524.05517348617798,132.16636714753801,0.0021993367002303,0.0020750045716993,0.00012433212853090001,8.04095203393115e-07,5827
1900,31,53177622,4,3800,4.0048057459541999,4.0126849894291796,-0.0078792434749769998,621.45824236938802,156.67872388759801,0.0021146445660469998,0.0016259156651241,0.00048872890092289999,3.7124913731923702e-07,5831
1900,34,56177631,4,3800,4.0251493623410104,4.0126849894291796,0.012464372911836099,428.62431981193498,107.989688031676,0.0019448454979367001,0.0027129501609711999,-0.00076810466303439998,5.1469376371795397e-07,5834
1900,40,62177649,4,3800,4.0100797022430497,4.0126849894291796,-0.0026052871861201002,498.87577532288998,125.906707977176,0.0023808815845686002,0.0022196233101934,0.00016125827437510001,2.18119921400944e-07,5840
1900,45,67177664,4,3800,4.0133682150326297,4.0126849894291796,0.00068322560345539999,515.57559133821997,129.96622902636099,0.0020798719136848999,0.0021221298298764002,-4.2257916191466402e-05,9.9637013661485591e-07,5845
1900,50,72177679,4,3800,4.0022110625429699,4.0126849894291796,-0.010473926886208001,597.90998563557901,150.89519153136601,0.0023710845386932999,0.0017210768092534999,0.00065000772943979998,7.7918622831385504e-07,5850
1900,61,83177712,4,3800,4.0090091404952997,4.0126849894291796,-0.0036758489338798998,544.58026713291099,137.34024181240801,0.0021946719360084999,0.0019670117507341999,0.0002276601852743,7.6648147487130004e-07,5861
1900,63,85177718,4,3800,4.0132216331747603,4.0126849894291796,0.00053664374558950003,502.57231505143102,126.73079179200001,0.0021642915786785001,0.0021974845623807999,-3.3192983702283303e-05,9.6617356645825901e-07,5863
1900,70,92177739,4,3800,4.0130251790929101,4.0126849894291796,0.00034018966373129997,587.938342619982,148.009135857009,0.0017426150460743001,0.0017636707462263001,-2.1055700151967102e-05,6.6353776739739998e-07,5870
1900,71,93177742,4,3800,4.00613278261297,4.0126849894291796,-0.0065522068162087001,642.92093576228694,161.98494571626901,0.0019515802113509999,0.0015452547113855,0.0004063254999654,9.9141403889907999e-07,5871
1900,73,95177748,4,3800,4.0075724543920801,4.0126849894291796,-0.0051125350370914997,569.51647513011699,143.611033161542,0.0021630882209882,0.0018462829542965999,0.00031680526669159998,6.3786509625238605e-07,5873
1900,77,99177760,4,3800,4.0097973538084304,4.0126849894291796,-0.0028876356207429999,596.47234929423996,150.25496078209699,0.0019059952399848,0.0017271298217711999,0.00017886541821349999,3.26158180584848e-07,5877
1900,80,102177769,4,3800,4.0045794827904899,4.0126849894291796,-0.0081055066386852004,679.79180907444402,171.25417871869499,0.0019215095454914999,0.0014185774748478,0.00050293207064369997,8.66100390667452e-07,5880
1900,84,106177781,4,3800,4.0104205758218603,4.0126849894291796,-0.0022644136073147999,597.24057773625202,150.423479807707,0.0018641321690892,0.0017238916535148,0.00014024051557440001,3.5300288046931101e-07,5884
1900,89,111177796,4,3800,4.0086933588956803,4.0126849894291796,-0.0039916305334912004,555.36476124334604,140.04117993874601,0.0021607233869548,0.0019134680716225,0.00024725531533229998,8.8847988578584702e-07,5889
1900,90,112177799,4,3800,4.0177347026514001,4.0126849894291796,0.0050497132222221998,459.86368649707703,115.96065664600999,0.0021631084404997,0.0024749677021508,-0.00031185926165109998,7.4813515194553601e-07,5890
2000,98,120278798,4,4000,4.0068412777756199,4.01204819277108,-0.0052069149954617998,567.83826945079295,143.21803936466901,0.0022162507701134998,0.0018934907213038,0.00032276004880969999,6.4500591306403201e-07,5998
2000,123,145278873,4,4000,4.0044758592154803,4.01204819277108,-0.0075723335556022999,626.51411662806095,157.95402214747099,0.0021156634068991002,0.0016458456892188,0.00046981771768020002,7.2643787887730698e-07,6023
2000,134,156278906,4,4000,4.0087476566675901,4.01204819277108,-0.0033005361034952,605.15350522596202,152.459334664376,0.0019349774028786001,0.0017304403661062,0.00020453703677240001,9.7001565160967499e-07,6034
2000,157,179278975,4,4000,4.0057736581766603,4.01204819277108,-0.0062745345944286001,638.60741596047399,160.92246312660299,0.0019896560934435001,0.0016004613773502,0.00038919471609320002,4.0598699227097102e-07,6057
2000,175,197279029,4,4000,4.0101209494388499,4.01204819277108,-0.0019272433322381,561.92368427484496,141.62763048052,0.0020406853170616998,0.0019213229551995001,0.00011936236186219999,5.6513699440468698e-07,6075
2000,228,250279188,4,4000,4.0027274075799397,4.01204819277108,-0.0093207851911411999,552.844603851172,139.61731720074701,0.0025435108313593999,0.0019652050369007002,0.00057830579445860002,8.8618599347601896e-07,6128
2000,238,260279218,4,4000,4.0009333500831996,4.01204819277108,-0.011114842687889301,624.29227778147401,157.536776086489,0.0023445855302292001,0.0016543751092668001,0.00069021042096240005,5.1745633741503199e-07,6138
2000,260,282279284,4,4000,4.0057900459952096,4.01204819277108,-0.0062581467758713004,647.77578468427998,163.21059205895401,0.0019553770267919999,0.0015671832273360001,0.00038819379945599999,8.1680630056323397e-07,6160
2000,266,288279302,4,4000,4.0161777657027304,4.01204819277108,0.0041295729316441002,550.07750068921496,138.46743964486399,0.0017235107259831,0.0019788673478266,-0.0002553566218434,7.2465551863205199e-07,6166
2000,274,296279326,4,4000,4.00741861708741,4.01204819277108,-0.0046295756836770997,674.88451719255795,169.909715204191,0.0017611693197470001,0.0014740765541451,0.00028709276560180002,5.0428569642408597e-07,6174
2000,283,305279353,4,4000,4.0021594382673298,4.01204819277108,-0.0098887545037547007,628.26324967944504,158.481334511684,0.0022530716105789998,0.0016391733810007,0.00061389822957830004,8.0886343128262303e-07,6183
2000,290,312279374,4,4000,4.00219006374068,4.01204819277108,-0.0098581290304036,641.394268936245,161.76109548981901,0.0022022776382146,0.0015902453794325001,0.00061203225878200004,7.3441378469644302e-07,6190
2000,338,360279518,4,4000,4.0024897792450496,4.01204819277108,-0.0095584135260339993,593.59730951392498,149.80732550325899,0.0023719752468738999,0.0017787443757198,0.00059323087115409996,6.4055272921174903e-07,6238
2000,343,365279533,4,4000,3.9976292683789398,4.01204819277108,-0.0144189243921433,623.68291427209101,157.51289846813501,0.0025528515591465,0.0016567250148053999,0.00089612654434109999,9.3332138370469e-07,6243
2000,350,372279554,4,4000,4.0075863723154797,4.01204819277108,-0.0044618204556012,640.25512859584603,161.261727455645,0.0018710436717800001,0.0015944104739542,0.00027663319782579999,7.9437591320660801e-07,6250
2000,367,389279605,4,4000,4.0094072029443302,4.01204819277108,-0.0026409898267506999,593.39599960845999,149.502104323667,0.0019432291796932001,0.0017796025082739001,0.00016362667141919999,8.7932520913435696e-07,6267
2000,374,396279626,4,4000,4.0024284539751802,4.01204819277108,-0.0096197387959078007,609.95106184891301,153.89554816191199,0.0023080256560523002,0.0017109246121054999,0.00059710104394680003,5.7250995391355301e-07,6274
2000,385,407279659,4,4000,4.0043077612446503,4.01204819277108,-0.0077404315264314998,645.85955850469998,162.791726494991,0.0020543736658296999,0.0015740603970129999,0.00048031326881670003,5.4499723478334199e-07,6285
2000,404,426279716,4,4000,3.9983025427607299,4.01204819277108,-0.0137456500103585,676.15465110489799,170.61021508497799,0.0023242497943116,0.0014698972904154,0.00085435250389610004,8.0321901724298204e-07,6304
2000,424,446279776,4,4000,3.9994842255001402,4.01204819277108,-0.0125639672709403,632.630633645687,159.677990355502,0.0024031905241747998,0.001622674470296,0.00078051605387869998,7.1261688505312603e-07,6324
3000,3,26287437,4,6000,3.99178822174555,4.0080213903743296,-0.016233168628776402,949.88744290522197,239.45935201218199,0.0020923439937232998,0.0010798543690050001,0.0010124896247182,8.3937086654366402e-07,6403
3000,6,29287446,4,6000,3.99805390485704,4.0080213903743296,-0.0099674855172886007,838.303163329933,211.177560997039,0.0019107289995108001,0.0012901889339752999,0.00062054006553550003,7.3370517465646397e-07,6406
3000,12,35287464,4,6000,4.0019584720876002,4.0080213903743296,-0.0060629182867284002,729.21656960143503,183.71517138180801,0.0019349930326188001,0.0015580407732446,0.00037695225937420002,1.54099036991892e-07,6412
3000,20,43287488,4,6000,3.9958579753810302,4.0080213903743296,-0.0121634149932999,928.86388802569104,233.95616409502099,0.0018734629594617999,0.0011156197464551999,0.0007578432130066,2.2366578484137e-07,6420
3000,23,46287497,4,6000,4.0049639789155203,4.0080213903743296,-0.0030574114588092999,685.29142689789705,172.61112926548199,0.0018798900590936999,0.0016899764470141999,0.00018991361207950001,8.6389377020875705e-07,6423
3000,29,52287515,4,6000,4.0009971235451296,4.0080213903743296,-0.0070242668292008004,765.37879592344598,192.79713680325401,0.0018976718849916,0.0014607877545624,0.00043688413042909999,7.2337779878917198e-07,6429
3000,36,59287536,4,6000,3.9967688889881998,4.0080213903743296,-0.0112525013861347,871.99603203578999,219.67484092859101,0.0019218354878647,0.0012210053173723999,0.00070083017049230002,7.16655598451258e-07,6436
3000,41,64287551,4,6000,3.9906637863917398,4.0080213903743296,-0.017357603982591101,914.48257021583902,230.654335080675,0.0022238723765233,0.0011410325194933001,0.0010828398570298999,9.4319502580333196e-07,6441
3000,47,70287569,4,6000,3.9898628538984999,4.0080213903743296,-0.018158536475831401,871.46747230866504,219.91913759506701,0.0023549582550272002,0.0012220493384448,0.0011329089165823,3.5575381454715698e-07,6447
3000,48,71287572,4,6000,4.00001967805495,4.0080213903743296,-0.0080017123193830992,737.14271830385496,185.784775929874,0.0020336582274859002,0.0015359080428907,0.00049775018459509998,6.8563094496903498e-07,6448
3000,49,72287575,4,6000,3.99503230645161,4.0080213903743296,-0.0129890839227249,855.99197104780001,215.763470606022,0.0020624934623049,0.0012531883438929999,0.00080930511841190004,8.5216537889821698e-07,6449
3000,53,76287587,4,6000,3.9935845712213598,4.0080213903743296,-0.0144368191529698,879.25462141839398,221.66596795523901,0.0021066850893002999,0.0012067949944879,0.00089989009481230002,6.5592706654571704e-07,6453
3000,55,78287593,4,6000,3.9985817970564099,4.0080213903743296,-0.0094395933179253991,813.35389760471696,204.91041571188299,0.0019326658608664999,0.0013451124076483999,0.00058755345321809998,4.6089152364620801e-07,6455
3000,63,86287617,4,6000,3.99316579145066,4.0080213903743296,-0.0148555989236692,904.92871965717302,228.118515113055,0.0020845124679837999,0.0011583613608196,0.00092615110716419999,7.4824954069450203e-07,6463
3000,67,90287629,4,6000,3.9903166945262898,4.0080213903743296,-0.0177046958480385,833.34160492967897,210.33975669657701,0.0024052026831493001,0.0013008493664401,0.0011043533167090999,9.4412227340850599e-07,6467
3000,70,93287638,4,6000,3.9914668450528099,4.0080213903743296,-0.016554545321518298,896.63114929952303,226.13593384055099,0.0022061987442839001,0.0011737111931140001,0.0010324875511698,8.1639210032558799e-07,6470
3000,78,101287662,4,6000,3.9942499693819098,4.0080213903743296,-0.0137714209924167,882.93890146440401,222.551770245792,0.0020579508691681001,0.0011996715801237,0.00085827928904429998,8.8888741288843501e-07,6478
3000,81,104287671,4,6000,3.9953629455747399,4.0080213903743296,-0.0126584447995883,947.831744670695,238.73237136630499,0.001872099355828,0.0010832815485074,0.00078881780732060005,8.7159926517849295e-07,6481
3000,87,110287689,4,6000,3.9913627706135402,4.0080213903743296,-0.016658619760790701,866.40604932556903,218.56915171475299,0.0022710360631632001,0.0012321112584567,0.0010389248047065001,7.7670502707802501e-07,6487
3000,94,117287710,4,6000,3.9905065356744398,4.0080213903743296,-0.017514854699893799,861.85419495269196,217.47494967697699,0.0023338065192276001,0.0012412611083376999,0.0010925454108898999,5.0113512189434099e-07,6494
3162,90,113451232,4,6324,3.9968614202674,4.0076093849080499,-0.0107479646406485,831.48325344092905,209.53365358887601,0.0019998481289459002,0.0013304632952473,0.00066938483369860004,9.52965157704896e-07,6590
3162,106,129451280,4,6324,3.9934862342892998,4.0076093849080499,-0.014123150618748701,869.97362735489901,219.34734631489701,0.0021310295138590001,0.0012505979123905999,0.00088043160146829996,9.3671130546530495e-07,6606
3162,109,132451289,4,6324,3.9955762825093299,4.0076093849080499,-0.012033102398722999,825.18492178056499,208.024078847499,0.0020938923588532999,0.0013442413141993,0.00074965104465399995,9.4821871233316304e-07,6609
3162,112,135451298,4,6324,3.9890655436390698,4.0076093849080499,-0.0185438412689845,998.59105395422898,251.83070446073,0.0021860209577566998,0.0010283835632425001,0.0011576373945141999,6.0296237375094201e-07,6612
3162,206,229451580,4,6324,3.9949158169588999,4.0076093849080499,-0.012693567949158,852.304460716942,214.84665301161101,0.0020773537086576001,0.0012863648090346001,0.0007909888996229,8.5861244384099504e-07,6706
3162,257,280451733,4,6324,3.9948838949144201,4.0076093849080499,-0.012725489993631101,920.56097389857803,231.93433555008599,0.0019489117248188,0.0011557889715275,0.00079312275329119998,3.0496896266695999e-07,6757
3162,269,292451769,4,6324,3.9906247227335401,4.0076093849080499,-0.016984662174517301,932.94088914695396,235.28199351987999,0.0021938916569653002,0.0011341529688657999,0.0010597386880993999,8.4646557342863405e-07,6769
3162,274,297451784,4,6324,3.9894090947104601,4.0076093849080499,-0.018200290197591101,935.794837914813,236.068458768098,0.0022651859184417002,0.0011292464051635999,0.0011359395132780001,5.3791360502720202e-07,6774
3162,276,299451790,4,6324,3.9913466403515701,4.0076093849080499,-0.016262744556488198,1011.0964540554299,254.821051365106,0.0020244733754504998,0.0010097933926574,0.0010146799827931,6.9047040376356695e-07,6776
3162,309,332451889,4,6324,3.99591762427869,4.0076093849080499,-0.011691760629363401,994.11087124071503,250.281111992105,0.0017637813172067,0.0010351574709294999,0.00072862384627710001,8.2160963494307897e-07,6809
3162,311,334451895,4,6324,3.9862032624650601,4.0076093849080499,-0.021406122442992399,940.48122388904903,237.43235608068699,0.0024583692366168001,0.0011212540767386,0.0013371151598781,6.7878454671589797e-07,6811
3162,345,368451997,4,6324,3.9897829180744,4.0076093849080499,-0.017826466833657899,997.31532325067701,251.466034233866,0.0021429565668666002,0.0010303062338501,0.0011126503330164,5.8824973864536599e-07,6845
3162,362,385452048,4,6324,3.99120098110442,4.0076093849080499,-0.016408403803635601,826.82737122849699,208.66144887592699,0.0023639832652109002,0.0013406281148379,0.0010233551503729,9.0387344426054697e-07,6862
3162,369,392452069,4,6324,3.9917419878225,4.0076093849080499,-0.015867397085554701,934.51005735815397,235.60980277584,0.0021212061022711001,0.0011314515157421999,0.00098975458652879995,4.0285984584396702e-07,6869
3162,388,411452126,4,6324,3.9907846227387398,4.0076093849080499,-0.0168247621693167,896.64009753765197,226.17649206004401,0.0022489153464900998,0.0011992872843602999,0.0010496280621297999,9.11943599639779e-07,6888
3162,397,420452153,4,6324,3.99375426032841,4.0076093849080499,-0.0138551245796421,913.60836976126097,230.25850320657401,0.0020319546401964999,0.0011681969466891,0.00086375769350739999,3.1122531567597e-07,6897
3162,422,445452228,4,6324,3.9944667006613801,4.0076093849080499,-0.0131426842466693,850.08707809719897,214.31547016800999,0.0021100198908156,0.0012909583596387999,0.00081906153117670001,9.3160117894047597e-07,6922
3162,447,470452303,4,6324,3.9958585200931598,4.0076093849080499,-0.011750864814892299,1057.8930114662401,266.24684637343103,0.0016765339099961999,0.00094412662914490002,0.00073240728085130003,4.4430550561262202e-07,6947
3162,470,493452372,4,6324,3.9944698327062902,4.0076093849080499,-0.0131395522017614,943.32604113802404,237.65731658848901,0.0019354986763430999,0.0011164411587499001,0.00081905751759319995,9.5702734662814904e-07,6970
3162,477,500452393,4,6324,3.99495839662612,4.0076093849080499,-0.0126509882819317,837.74612061407504,211.20020601812999,0.0021052629444806002,0.0013169682821330001,0.00078829466234750002,9.3101345355006505e-07,6977
5000,90,115305774,4,10000,3.9819860940569698,4.0048076923076898,-0.022821598250720901,1395.4940655262999,351.94950550627999,0.0022042294558559002,0.00077519820460990004,0.001429031251246,5.50269348609616e-07,7090
5000,99,124305801,4,10000,3.9804442304011101,4.0048076923076898,-0.024363461906577601,1352.6658536406501,341.32540562242298,0.0023353455724175998,0.00080924501509460004,0.0015261005573228999,9.5847499383527998e-07,7099
5000,107,132305825,4,10000,3.98404976148321,4.0048076923076898,-0.020757930824479898,1472.5056720134501,371.09821946427797,0.0020181935576880001,0.00071895938142989995,0.0012992341762580999,3.6152708304096001e-07,7107
5000,126,151305882,4,10000,3.9883401988095399,4.0048076923076898,-0.0164674934981539,1250.64649457357,315.07421732099402,0.001929077231711,0.00089973958186579999,0.0010293376498452,8.9540476879667797e-07,7126
5000,147,172305945,4,10000,3.9883572742079099,4.0048076923076898,-0.0164504180997826,1361.9660630183701,342.98400713476201,0.001830068639629,0.00080166969611759995,0.0010283989435113999,9.9018192918970409e-07,7147
5000,165,190305999,4,10000,3.9850594045720098,4.0048076923076898,-0.019748287735684,1130.33694147186,285.14181208775102,0.0022626675515495,0.0010274489139771999,0.0012352186375722001,9.3825005403641602e-07,7165
5000,182,207306050,4,10000,3.98524474943703,4.0048076923076898,-0.019562942870659801,1409.75718144949,355.242340075193,0.0019883173852235001,0.00076431875026590002,0.0012239986349575,4.2662426941258003e-07,7182
5000,237,262306215,4,10000,3.9842388512265501,4.0048076923076898,-0.020568841081138899,1380.5500385160101,348.00085235170502,0.0020740593551983001,0.00078683819197979999,0.0012872211632185,2.49964459819463e-07,7237
5000,264,289306296,4,10000,3.9837645455407702,4.0048076923076898,-0.021043146766920501,1508.3608930942701,380.12497956810302,0.0020119563616564002,0.00069473486168190001,0.0013172214999745001,5.9354663535544699e-07,7264
5000,270,295306314,4,10000,3.9851424436091198,4.0048076923076898,-0.019665248698572699,1278.57849432996,322.33447001555697,0.0021037788802138,0.00087352728513289996,0.0012302515950809001,3.4171330046703402e-07,7270
5000,290,315306374,4,10000,3.9794001382005999,4.0048076923076898,-0.0254075541070975,1374.77157619782,346.96947489658697,0.0023833638284802001,0.00079140691258769999,0.0015919569158924999,2.9596545450229302e-07,7290
5000,301,326306407,4,10000,3.9853451410798901,4.0048076923076898,-0.0194625512278002,1439.5035871305699,362.697387826306,0.0019600444687241998,0.00074232281458399998,0.0012177216541400999,9.6930054586049203e-07,7301
5000,308,333306428,4,10000,3.9839423723278098,4.0048076923076898,-0.020865319979886301,1333.44223486225,336.20218650318799,0.0021310467850289999,0.00082523821712599996,0.0013058085679028999,9.5098909172925397e-07,7308
5000,326,351306482,4,10000,3.9917758915736199,4.0048076923076898,-0.0130318007340708,989.96074578764103,249.49905370972601,0.0020292393121280001,0.0012156978735308999,0.00081354143859710003,9.9270271673007903e-07,7326
5000,330,355306494,4,10000,3.9868258765611899,4.0048076923076898,-0.017981815746499,1350.3746451719901,340.207558298398,0.0019356828230939001,0.00081112729764230005,0.0011245555254515,6.3882869169233204e-07,7330
5000,344,369306536,4,10000,3.98767289660872,4.0048076923076898,-0.0171347956989738,1407.21565594617,354.389900778487,0.0018376620392319999,0.00076624119786029995,0.0010714208413716,9.0906105065325898e-07,7344
5000,412,437306740,4,10000,3.9812965232883899,4.0048076923076898,-0.023511169019301299,1338.13725384029,337.60355137693898,0.0022936645011999999,0.00082128975937489999,0.0014723747418249999,7.7992758297835803e-07,7412
5000,429,454306791,4,10000,3.9829233425333301,4.0048076923076898,-0.0218843497743673,1353.58586572689,341.34518684950001,0.0021784509519783002,0.00080849099623850004,0.0013699599557398,8.7556797388846197e-07,7429
5000,432,457306800,4,10000,3.9865325506699598,4.0048076923076898,-0.018275141637728701,1444.57334636317,363.86167505756202,0.0018817587030900999,0.00073866434037739997,0.0011430943627126001,9.2629357643320496e-07,7432
5000,492,517306980,4,10000,3.9865341934768299,4.0048076923076898,-0.018273498830861701,1250.29225067026,315.127189671726,0.0020428239899835002,0.00090007953675109997,0.0011427444532323,8.3021559859801103e-07,7492
7000,5,32323443,4,14000,3.9817132349355,4.0034324942791804,-0.021719259343672401,1833.861915487,462.068771339536,0.0019648657498992001,0.00060383279937869995,0.0013610329505205001,5.1806411710856805e-07,7505
7000,15,42323473,4,14000,3.9813752560950602,4.0034324942791804,-0.022057238184116201,1664.06214421715,419.45930448550598,0.0020694950865785999,0.00068731930608759997,0.0013821757804909,7.5875228495167896e-07,7515
7000,18,45323482,4,14000,3.9798535611999899,4.0034324942791804,-0.0235789330791909,1806.9279402607001,455.51616890637598,0.0020942638369159999,0.00061602854486380004,0.0014782352920521,9.0693944440306898e-07,7518
7000,25,52323503,4,14000,3.9825150000905598,4.0034324942791804,-0.020917494188619198,1750.0102478486201,440.92119605113999,0.0019534937542158002,0.00064303584806010004,0.0013104579061557001,9.6685379422481197e-07,7525
7000,27,54323509,4,14000,3.9804616677111202,4.0034324942791804,-0.022970826568051699,1865.58460742442,470.18302895224298,0.0020298608173915001,0.00058992034307159995,0.0014399404743199,6.1324498678836695e-07,7527
7000,31,58323521,4,14000,3.9765143974585402,4.0034324942791804,-0.026918096820637501,1795.70617953838,453.07498688529398,0.0023102008825100001,0.00062121774301299995,0.0016889831394968999,8.2386905752630101e-07,7531
7000,45,72323563,4,14000,3.9819214680400901,4.0034324942791804,-0.0215110262390894,1690.5986994172599,426.06629889505598,0.0020209550864546998,0.00067316626281869996,0.0013477888236360001,6.1527862310131797e-07,7545
7000,46,73323566,4,14000,3.9783130224407999,4.0034324942791804,-0.0251194718383774,1816.8926336204399,458.19653915789598,0.0021869100458997001,0.00061147437523969997,0.0015754356706599,6.2773425171446296e-07,7546
7000,60,87323608,4,14000,3.9791921187516901,4.0034324942791804,-0.024240375527484499,1868.8755837670301,471.15945066947597,0.0021085163517281002,0.00058850407722789997,0.0015200122745001,9.16583984056496e-07,7560
7000,62,89323614,4,14000,3.9825014450775398,4.0034324942791804,-0.020931049201639199,1722.65305716334,434.05334131256899,0.0019679395149465998,0.00065665181371890005,0.0013112877012276,4.7885731030650101e-07,7562
7000,69,96323635,4,14000,3.9788216196922002,4.0034324942791804,-0.024610874586974901,1785.43859562485,450.23286061702402,0.0021693334737484999,0.00062602285402949996,0.0015433106197189001,8.1072309599214997e-07,7569
7000,73,100323647,4,14000,3.9829818802417098,4.0034324942791804,-0.020450614037467001,1944.0158295123399,489.57837453541202,0.0018386769814645999,0.00055747221882519998,0.0012812047626394,3.7465652669700599e-07,7573
7000,77,104323659,4,14000,3.98039257892203,4.0034324942791804,-0.0230399153571508,1528.3426634367399,385.46535734188802,0.0022113440680259001,0.00076738883492590004,0.0014439552330999001,8.6497337714573505e-07,7577
7000,88,115323692,4,14000,3.9793881606846799,4.0034324942791804,-0.024044333594500901,1998.2940085509099,503.65852894230102,0.0020442571448908002,0.00053650786663669999,0.001507749278254,3.1385280212788998e-07,7588
7000,91,118323701,4,14000,3.9829276665634801,4.0034324942791804,-0.020504827715691801,1752.0031463113,441.37608001231399,0.0019265338887057,0.00064206057762389995,0.0012844733110817001,4.58534172532449e-07,7591
7000,92,119323704,4,14000,3.9832757450389402,4.0034324942791804,-0.0201567492402366,1639.1390758068101,413.00319656856499,0.0019634866036478001,0.00070102911892280003,0.001262457484725,9.2925710366323799e-07,7592
7000,93,120323707,4,14000,3.9785427838756098,4.0034324942791804,-0.024889710403568799,2088.71109666046,526.49130504076095,0.0020651639580704,0.00050400451718400001,0.0015611594408864,7.3247237150117999e-07,7593
7000,95,122323713,4,14000,3.9799722258073702,4.0034324942791804,-0.0234602684718026,1888.6587030163801,476.03815959694703,0.0020509178480290998,0.00058009445948710003,0.0014708233885419001,8.3228497971709703e-07,7595
7000,96,123323716,4,14000,3.9803258091730598,4.0034324942791804,-0.023106685106119702,1813.7511004324399,457.17658272878703,0.0020613675271015002,0.00061290475073039999,0.0014484627763711,7.4496496316529003e-07,7596
7000,99,126323725,4,14000,3.9833684849626501,4.0034324942791804,-0.0200640093165219,1695.55901697066,427.15750757147902,0.0019272424587451001,0.0006705698640172,0.0012566725947277999,3.4615268106942001e-07,7599
10000,2,32350434,4,20000,3.97728553059207,4.0024019215372304,-0.0251163909451586,2365.9303233640899,596.35771158883995,0.0020605555031249999,0.00048409689333989999,0.0015764586097851,9.3032764650174603e-07,7602
10000,7,37350449,4,20000,3.97747276575529,4.0024019215372304,-0.024929155781941801,2621.7920178622599,660.65743679964601,0.0019869739089100999,0.00042221220458999999,0.0015647617043199999,9.0334714807946898e-07,7607
10000,12,42350464,4,20000,3.9784038007700899,4.0024019215372304,-0.0239981207671391,2568.03679294741,646.99153939162102,0.0019401362038308999,0.00043419061892600001,0.0015059455849049,7.8806701055587003e-07,7612
10000,15,45350473,4,20000,3.9767343611923298,4.0024019215372304,-0.025667560344896999,2451.2988325166102,617.90707665735897,0.0020733369839643001,0.00046201289962509998,0.0016113240843391001,7.5400856552901903e-07,7615
10000,17,47350479,4,20000,3.9759855075788502,4.0024019215372304,-0.026416413958380201,2464.5183794346499,621.34792712839806,0.0021173841969611999,0.00045872993368159998,0.0016586542632795001,7.7313256688369098e-07,7617
10000,18,48350482,4,20000,3.9781685584671198,4.0024019215372304,-0.024233363070112399,2602.5156625658901,655.69670218698798,0.0019472645711261999,0.00042645069749350001,0.0015208138736327,9.5743486352754999e-07,7618
10000,29,59350515,4,20000,3.9784318330008799,4.0024019215372304,-0.0239700885363461,2625.1187835850601,661.33485694125898,0.0019256884970702999,0.00042148701234989998,0.0015042014847204,9.728401677817781e-07,7629
10000,30,60350518,4,20000,3.9772142351321702,4.0024019215372304,-0.025187686405056201,2572.5948371407399,648.33049366005002,0.0020142248208127001,0.0004331555148402,0.0015810693059724,4.8975782926537698e-07,7630
10000,31,61350521,4,20000,3.9782141446982702,4.0024019215372304,-0.0241877768389567,2462.2654407681998,620.434642159443,0.0019771556253799999,0.00045928694056810002,0.0015178686848119,6.0819713216996799e-07,7631
10000,32,62350524,4,20000,3.9778243214439799,4.0024019215372304,-0.0245776000932518,2461.09798512426,620.20175813510104,0.0020020583836234999,0.00045957597843350001,0.0015424824051899,8.9912013413173202e-07,7632
