case,module,local_node,global_node,is_bridge_endpoint,distance_to_bridge_endpoint_before,top10_shell,degree_before,degree_after,tau_before,tau_after,delta_tau,tau_before_minus_S_before,tau_after_minus_S_after,delta_tau_centered,tau_ratio,shell,case_label,case_order
shell0-shell0,1,786,786,0,-1,3,2,2,300.21703128700398,585.40930267863405,285.19227139163002,-108.044709166009,-216.58667740174499,-108.54196823573599,1.9499536724117099,3,shell0-shell0,0
shell0-shell0,1,789,789,0,-1,3,2,2,348.79883619938801,677.43841064681305,328.63957444742499,-59.4629042536246,-124.55756943356501,-65.094665179940606,1.9422037585571601,3,shell0-shell0,0
shell0-shell0,1,790,790,0,-1,3,2,2,370.57557634178397,719.30857376721895,348.73299742543497,-37.686164111228301,-82.687406313159499,-45.001242201931198,1.9410576942712401,3,shell0-shell0,0
shell0-shell0,1,802,802,0,-1,3,2,2,350.42782705544198,683.81778780952197,333.38996075407999,-57.833913397570903,-118.178192270856,-60.344278873285603,1.95137981351388,3,shell0-shell0,0
shell0-shell0,1,804,804,0,-1,3,2,2,311.27005335327198,605.47870118939898,294.208647836127,-96.991687099740403,-196.51727889097899,-99.525591791239094,1.945187770769,3,shell0-shell0,0
shell0-shell0,1,806,806,0,-1,3,3,3,328.81645308427301,636.95770455427999,308.14125147000601,-79.445287368739301,-165.038275526099,-85.592988157359599,1.93712236288563,3,shell0-shell0,0
shell0-shell0,1,808,808,0,-1,3,2,2,321.68605548323598,624.07330478670804,302.387249303472,-86.575684969776802,-177.92267529367001,-91.346990323893493,1.9400073274834,3,shell0-shell0,0
shell0-shell0,1,813,813,0,-1,3,2,2,358.26807571335502,697.780995219332,339.51291950597698,-49.993664739658101,-104.214984861047,-54.2213201213888,1.9476504955959799,3,shell0-shell0,0
shell0-shell0,1,820,820,0,-1,3,2,2,316.07313984925798,626.05331610197902,309.98017625272098,-92.188600603754693,-175.942663978399,-83.754063374644502,1.98072293140935,3,shell0-shell0,0
shell0-shell0,1,825,825,0,-1,3,2,2,308.68134865798203,600.81903854138204,292.13768988340001,-99.580391795031105,-201.176941538997,-101.59654974396599,1.94640538261704,3,shell0-shell0,0
shell0-shell0,1,827,827,0,-1,3,2,2,362.41785159125999,704.29539264522896,341.87754105396903,-45.8438888617532,-97.700587435149799,-51.856698573396699,1.94332423072676,3,shell0-shell0,0
shell0-shell0,1,829,829,0,-1,3,2,2,326.982058545558,642.10275874705098,315.120700201494,-81.279681907455199,-159.89322133332701,-78.613539425872105,1.9637247425842701,3,shell0-shell0,0
shell0-shell0,1,831,831,0,-1,3,2,2,356.934814286137,690.911162423262,333.97634813712602,-51.326926166876198,-111.08481765711601,-59.757891490239999,1.93567882641281,3,shell0-shell0,0
shell0-shell0,1,836,836,0,-1,3,2,2,353.896345548515,689.21915589134801,335.32281034283301,-54.3653949044973,-112.77682418902999,-58.411429284533,1.9475170189257101,3,shell0-shell0,0
shell0-shell0,1,837,837,0,-1,3,2,2,326.12975175777899,644.95837389159703,318.82862213381901,-82.131988695234099,-157.03760618878101,-74.905617493547098,1.9776128072198,3,shell0-shell0,0
shell0-shell0,1,840,840,0,-1,3,2,2,359.99593607980802,702.47613639002805,342.48020031022003,-48.265804373205,-99.519843690350896,-51.254039317145903,1.9513446291635199,3,shell0-shell0,0
shell0-shell0,1,843,843,0,-1,3,2,2,336.18799904665099,662.35510582671304,326.167106780062,-72.073741406362203,-139.640874253666,-67.567132847303796,1.97019259374218,3,shell0-shell0,0
shell0-shell0,1,846,846,0,-1,3,2,2,337.19220469752503,654.75859514392596,317.56639044640201,-71.069535755488104,-147.237384936452,-76.167849180963998,1.9417963583448601,3,shell0-shell0,0
shell0-shell0,1,855,855,0,-1,3,2,2,294.995636440189,574.09108277519101,279.09544633500201,-113.26610401282301,-227.90489730518701,-114.638793292364,1.9461002532204901,3,shell0-shell0,0
shell0-shell0,1,859,859,0,-1,3,2,2,309.64442021229303,597.51139770720602,287.86697749491202,-98.617320240719593,-204.484582373173,-105.86726213245301,1.92966951349406,3,shell0-shell0,0
shell0-shell0,1,861,861,0,-1,3,2,2,343.82229753180002,665.56353947707703,321.74124194527701,-64.439442921212901,-136.43244060330201,-71.992997682088898,1.93577770916826,3,shell0-shell0,0
shell0-shell0,1,864,864,0,-1,3,2,2,391.31499099396802,768.27195674951201,376.95696575554399,-16.9467494590447,-33.7240233308668,-16.7772738718221,1.9633082668211801,3,shell0-shell0,0
shell0-shell0,1,866,866,0,-1,3,2,2,316.69502061642697,617.13284643240797,300.43782581598202,-91.566719836585904,-184.86313364796999,-93.296413811384198,1.94866608648029,3,shell0-shell0,0
shell0-shell0,1,870,870,0,-1,3,2,2,338.23631572049101,663.75921483229604,325.52289911180497,-70.025424732521302,-138.23676524808201,-68.211340515560707,1.9624126209463799,3,shell0-shell0,0
shell0-shell0,1,871,871,0,-1,3,2,2,361.61649923675998,709.13849487311097,347.52199563635099,-46.645241216252501,-92.8574852072678,-46.212243991015299,1.9610236158190799,3,shell0-shell0,0
shell0-shell0,1,872,872,0,-1,3,2,2,314.50515898536901,618.21905869733598,303.71389971196697,-93.756581467643599,-183.77692138304201,-90.020339915398495,1.9656881327218401,3,shell0-shell0,0
shell0-shell0,1,877,877,0,-1,3,2,2,369.58417686267802,714.84377914721404,345.25960228453602,-38.677563590334501,-87.152200933164593,-48.4746373428301,1.9341839394082601,3,shell0-shell0,0
shell0-shell0,1,880,880,0,-1,3,2,2,296.42148820296899,578.16068426593597,281.73919606296698,-111.84025225004299,-223.83529581444199,-111.995043564399,1.9504681923398599,3,shell0-shell0,0
shell0-shell0,1,885,885,0,-1,3,2,2,319.46232331242601,632.58526400014796,313.12294068772201,-88.799417140586996,-169.410716080231,-80.611298939643902,1.9801560867679999,3,shell0-shell0,0
shell0-shell0,1,886,886,0,-1,3,2,2,291.38109223454302,580.13235440108099,288.75126216653803,-116.88064821847,-221.863625679297,-104.982977460828,1.9909746028891699,3,shell0-shell0,0
shell0-shell0,1,889,889,0,-1,3,3,3,364.55433633196299,705.06456522510803,340.51022889314498,-43.707404121049699,-96.931414855270305,-53.224010734220599,1.9340452024772401,3,shell0-shell0,0
shell0-shell0,1,890,890,0,-1,3,2,2,337.868083860014,657.76796249846802,319.89987863845403,-70.393656592998596,-144.22801758191,-73.834360988911797,1.9468188737560499,3,shell0-shell0,0
shell0-shell0,1,891,891,0,-1,3,2,2,351.81828731056601,691.79468713936001,339.976399828794,-56.443453142446501,-110.20129294101901,-53.757839798572,1.96634089838736,3,shell0-shell0,0
shell0-shell0,1,892,892,0,-1,3,2,2,328.43602480413603,644.53707140449399,316.10104660035802,-79.825715648876695,-157.458908675885,-77.633193027008005,1.96244328492548,3,shell0-shell0,0
shell0-shell0,1,895,895,0,-1,3,2,2,369.74171379348701,725.84168462740001,356.09997083391301,-38.520026659525499,-76.154295452978403,-37.634268793453003,1.96310466887922,3,shell0-shell0,0
shell0-shell0,1,898,898,0,-1,3,2,2,340.97662218805601,664.62727313325502,323.650650945199,-67.285118264956594,-137.368706947123,-70.083588682166607,1.9491872166142199,3,shell0-shell0,0
shell0-shell0,1,901,901,0,-1,3,3,3,355.57959857887698,703.87117991029902,348.291581331423,-52.6821418741361,-98.124800170079098,-45.442658295942998,1.9795038374626099,3,shell0-shell0,0
shell0-shell0,1,908,908,0,-1,3,2,2,343.93082268744701,666.91962735292202,322.98880466547598,-64.330917765566099,-135.076352727456,-70.745434961890098,1.93910979580623,3,shell0-shell0,0
shell0-shell0,1,911,911,0,-1,3,2,2,306.56705489773401,592.03333600652002,285.46628110878601,-101.69468555527899,-209.962644073858,-108.26795851857899,1.93117077177133,3,shell0-shell0,0
shell0-shell0,1,913,913,0,-1,3,2,2,353.98245379748897,693.41637154425302,339.433917746764,-54.2792866555234,-108.579608536126,-54.300321880602198,1.9589004034108199,3,shell0-shell0,0
shell0-shell0,1,917,917,0,-1,3,2,2,342.498095183489,672.63443690752501,330.13634172403601,-65.763645269523295,-129.361543172853,-63.597897903330001,1.96390708843846,3,shell0-shell0,0
shell0-shell0,1,918,918,0,-1,3,2,2,336.18883638256699,652.57629298203506,316.38745659946801,-72.072904070445603,-149.41968709834401,-77.346783027897999,1.9411004244038399,3,shell0-shell0,0
shell0-shell0,1,925,925,0,-1,3,2,2,275.30490373010599,530.79729249035097,255.49238876024501,-132.95683672290701,-271.19868759002702,-138.241850867121,1.92803428234869,3,shell0-shell0,0
shell0-shell0,1,926,926,0,-1,3,2,2,331.01851468894199,644.21567007198303,313.19715538304098,-77.2432257640709,-157.78031000839499,-80.537084244324305,1.94616204678869,3,shell0-shell0,0
shell0-shell0,1,929,929,0,-1,3,2,2,365.54164055990401,707.11151048698503,341.56986992708102,-42.720099893108902,-94.884469593393405,-52.164369700284503,1.93442123147419,3,shell0-shell0,0
shell0-shell0,1,931,931,0,-1,3,2,2,294.165890148519,572.976397821869,278.81050767334898,-114.095850304493,-229.01958225851001,-114.923731954017,1.9478002617250501,3,shell0-shell0,0
shell0-shell0,1,935,935,0,-1,3,2,2,335.44082237429097,648.90787013366503,313.467047759374,-72.820918078721803,-153.08810994671299,-80.2671918679915,1.9344928430016799,3,shell0-shell0,0
shell0-shell0,1,941,941,0,-1,3,2,2,371.47012308117399,722.51481299507304,351.04468991389899,-36.791617371838498,-79.481167085305103,-42.689549713466597,1.9450146003725499,3,shell0-shell0,0
shell0-shell0,1,942,942,0,-1,3,2,2,299.40256298586201,587.59600641054305,288.19344342468099,-108.859177467151,-214.39997366983499,-105.540796202685,1.9625617113982099,3,shell0-shell0,0
shell0-shell0,1,944,944,0,-1,3,2,2,355.36365463455002,691.20220621146905,335.83855157691897,-52.898085818462803,-110.79377386890999,-57.8956880504468,1.9450559931974201,3,shell0-shell0,0
shell0-shell0,1,951,951,0,-1,3,2,2,311.34767382536501,600.75864355597298,289.41096973060701,-96.914066627647301,-201.237336524406,-104.323269896759,1.9295427397120599,3,shell0-shell0,0
shell0-shell0,1,956,956,0,-1,3,2,2,326.82217927508998,633.70253732633205,306.88035805124099,-81.4395611779223,-168.29344275404699,-86.853881576124607,1.93898265635435,3,shell0-shell0,0
shell0-shell0,1,964,964,0,-1,3,2,2,300.47093963427,582.10970117439297,281.63876154012399,-107.79080081874299,-219.88627890598499,-112.095478087242,1.93732446100422,3,shell0-shell0,0
shell0-shell0,1,967,967,0,-1,3,2,2,321.69976554760001,620.90852021117303,299.20875466357302,-86.561974905412896,-181.08745986920599,-94.525484963792906,1.93008695282776,3,shell0-shell0,0
shell0-shell0,1,971,971,0,-1,3,2,2,334.82316000845799,660.66699041534298,325.84383040688499,-73.4385804445551,-141.328989665036,-67.890409220480905,1.97318187427254,3,shell0-shell0,0
shell0-shell0,1,973,973,0,-1,3,2,2,386.91275468525902,753.13172495751701,366.21897027225799,-21.348985767753501,-48.864255122861799,-27.515269355108298,1.9465156313344201,3,shell0-shell0,0
shell0-shell0,1,976,976,0,-1,3,2,2,353.54003102340602,683.78074556466402,330.240714541258,-54.721709429607102,-118.215234515715,-63.493525086107802,1.9340970910289801,3,shell0-shell0,0
shell0-shell0,1,978,978,0,-1,3,2,2,327.32356039147402,632.901285043548,305.57772465207302,-80.938180061538603,-169.09469503683101,-88.156514975292495,1.93356470975266,3,shell0-shell0,0
shell0-shell0,1,982,982,0,-1,3,2,2,336.46958300773503,652.06597105231697,315.596388044582,-71.792157445277795,-149.93000902806199,-78.137851582783895,1.93796409536765,3,shell0-shell0,0
shell0-shell0,1,985,985,0,-1,3,2,2,343.73304453709,668.24244678900595,324.50940225191601,-64.528695915922796,-133.753533291373,-69.224837375449994,1.94407391843556,3,shell0-shell0,0
shell0-shell0,1,986,986,0,-1,3,2,2,364.89002372470401,709.093521823674,344.20349809896999,-43.371716728308499,-92.902458256704705,-49.530741528396199,1.94330750560245,3,shell0-shell0,0
shell0-shell0,1,990,990,0,-1,3,2,2,354.04514511014497,687.21627669637803,333.17113158623403,-54.216595342868096,-114.779703384,-60.563108041132303,1.9410413790099601,3,shell0-shell0,0
shell0-shell0,1,991,991,0,-1,3,2,2,332.89319599748899,654.84863161615704,321.95543561866799,-75.368544455523306,-147.14734846422101,-71.778804008697804,1.9671433345279199,3,shell0-shell0,0
shell0-shell0,1,997,997,0,-1,3,2,2,307.06644858626203,596.17185650347199,289.10540791720899,-101.19529186675,-205.824123576907,-104.628831710157,1.9415076419070001,3,shell0-shell0,0
shell0-shell0,1,999,999,0,-1,3,2,2,279.703934946993,540.16714067646797,260.46320572947502,-128.55780550602,-261.82883940391099,-133.27103389789099,1.9312103734930901,3,shell0-shell0,0
shell0-shell0,2,104,1104,0,-1,3,5,5,456.46988777583402,888.19524807816902,431.72536030233499,48.208147322820899,86.199267997790201,37.991120674969302,1.9457915447740299,3,shell0-shell0,0
shell0-shell0,2,113,1113,0,-1,3,6,6,433.85417723212498,846.98495383770899,413.13077660558298,25.5924367791125,44.988973757330101,19.3965369782176,1.95223417979112,3,shell0-shell0,0
shell0-shell0,2,161,1161,0,-1,3,2,2,338.03183146952699,655.96069165343204,317.92886018390499,-70.229908983485601,-146.03528842694601,-75.805379443460595,1.94052935429711,3,shell0-shell0,0
shell0-shell0,2,174,1174,0,-1,3,4,4,385.39636431273601,756.86328551247095,371.466921199735,-22.865376140276901,-45.132694567907798,-22.267318427631,1.9638568383024599,3,shell0-shell0,0
shell0-shell0,2,186,1186,0,-1,3,6,6,436.52883623975202,843.82748793372002,407.298651693968,28.267095786739599,41.831507853341797,13.5644120666022,1.93303951052221,3,shell0-shell0,0
shell0-shell0,2,215,1215,0,-1,3,4,4,378.04773893879798,731.71007567544598,353.662336736648,-30.2140015142149,-70.285904404932694,-40.071902890717801,1.9354965003345801,3,shell0-shell0,0
shell0-shell0,2,231,1231,0,-1,3,5,5,405.12723975157797,789.87438137573497,384.747141624157,-3.1345007014347201,-12.1215987046437,-8.9870980032089793,1.9496945746232299,3,shell0-shell0,0
shell0-shell0,2,246,1246,0,-1,3,9,9,377.49312485311299,734.88440409720602,357.39127924409303,-30.768615599899601,-67.111575983172898,-36.342960383273201,1.94674910803517,3,shell0-shell0,0
shell0-shell0,2,251,1251,0,-1,3,2,2,361.14082019878998,697.93367437684401,336.79285417805301,-47.120920254222398,-104.062305703535,-56.941385449312399,1.9325804100258299,3,shell0-shell0,0
shell0-shell0,2,270,1270,0,-1,3,4,4,430.55861578912101,839.41872985072996,408.86011406160901,22.296875336107998,37.422749770351402,15.1258744342434,1.94960383805642,3,shell0-shell0,0
shell0-shell0,2,273,1273,0,-1,3,4,4,389.30571442225499,755.05585743906101,365.75014301680602,-18.956026030757599,-46.940122641317103,-27.984096610559501,1.9394933839067701,3,shell0-shell0,0
shell0-shell0,2,274,1274,0,-1,3,5,5,362.65754087515199,703.309352479155,340.651811604003,-45.604199577860697,-98.686627601223606,-53.082428023362901,1.9393209108018401,3,shell0-shell0,0
shell0-shell0,2,285,1285,0,-1,3,4,4,404.53691850266699,786.77865771592599,382.241739213259,-3.7248219503453002,-15.2173223644525,-11.4925004141072,1.9448871579584599,3,shell0-shell0,0
shell0-shell0,2,286,1286,0,-1,3,3,3,416.49491343726902,806.79529622017606,390.30038278290601,8.2331729842563792,4.7993161397970399,-3.4338568444593398,1.9371072015305499,3,shell0-shell0,0
shell0-shell0,2,288,1288,0,-1,3,8,8,393.49536854852897,761.21934009927395,367.72397155074498,-14.766371904484201,-40.7766399811048,-26.010268076620701,1.9345064794718001,3,shell0-shell0,0
shell0-shell0,2,299,1299,0,-1,3,3,3,398.53954379142601,784.81217128705896,386.272627495633,-9.7221966615870201,-17.183808793319901,-7.4616121317329203,1.9692203283541401,3,shell0-shell0,0
shell0-shell0,2,302,1302,0,-1,3,2,2,337.64140992016002,655.26386177117104,317.62245185101102,-70.620330532852293,-146.73211830920701,-76.111787776354802,1.94070941098758,3,shell0-shell0,0
shell0-shell0,2,309,1309,0,-1,3,6,6,406.96987760411298,790.29334124519096,383.323463641079,-1.29186284890017,-11.7026388351871,-10.410775986287,1.94189640249975,3,shell0-shell0,0
shell0-shell0,2,311,1311,0,-1,3,3,3,400.87085241527001,782.65858975634899,381.78773734107898,-7.3908880377424602,-19.337390324029599,-11.9465022862871,1.9523958527809799,3,shell0-shell0,0
shell0-shell0,2,317,1317,0,-1,3,3,3,358.753190054306,692.24007378155204,333.486883727247,-49.508550398707001,-109.75590629882601,-60.247355900119302,1.9295718978185701,3,shell0-shell0,0
shell0-shell0,2,338,1338,0,-1,3,8,8,378.81525615389103,734.78041743509903,355.965161281208,-29.446484299121501,-67.215562645279107,-37.769078346157599,1.9396801092314,3,shell0-shell0,0
shell0-shell0,2,342,1342,0,-1,3,2,2,383.05563755082801,745.27889194984198,362.223254399013,-25.206102902184298,-56.717088130536901,-31.510985228352599,1.9456152550449,3,shell0-shell0,0
shell0-shell0,2,345,1345,0,-1,3,2,2,322.99416899925802,627.08549045117002,304.09132145191199,-85.2675714537544,-174.910489629208,-89.642918175454,1.94147619566658,3,shell0-shell0,0
shell0-shell0,2,348,1348,0,-1,3,2,2,307.41015103102598,593.56107466074104,286.15092362971501,-100.851589421987,-208.434905419638,-107.583315997651,1.93084409434754,3,shell0-shell0,0
shell0-shell0,2,356,1356,0,-1,3,2,2,350.94206699587698,681.97306168487603,331.03099468899802,-57.319673457135401,-120.022918395503,-62.703244938367597,1.9432639339098901,3,shell0-shell0,0
shell0-shell0,2,361,1361,0,-1,3,2,2,351.99220331080801,685.41399542406396,333.421792113256,-56.2695371422043,-116.58198465631401,-60.312447514109998,1.9472419814334501,3,shell0-shell0,0
shell0-shell0,2,365,1365,0,-1,3,3,3,368.96632335594597,715.21357470812904,346.24725135218301,-39.295417097066696,-86.782405372249997,-47.4869882751833,1.9384250795652,3,shell0-shell0,0
shell0-shell0,2,370,1370,0,-1,3,5,5,391.25194741285299,759.35850697455305,368.10655956170001,-17.009793040159899,-42.6374731058254,-25.627680065665501,1.9408427536164301,3,shell0-shell0,0
shell0-shell0,2,374,1374,0,-1,3,3,3,366.14324816524999,719.351807305953,353.20855914070398,-42.118492287762997,-82.644172774425201,-40.525680486662203,1.96467314612693,3,shell0-shell0,0
shell0-shell0,2,383,1383,0,-1,3,2,2,366.80667277528499,713.22976818920097,346.423095413917,-41.455067677727897,-88.766211891177093,-47.311144213449197,1.9444296440761399,3,shell0-shell0,0
shell0-shell0,2,392,1392,0,-1,3,5,5,392.20106059335802,767.43286727258203,375.23180667922401,-16.060679859654702,-34.563112807796202,-18.5024329481415,1.9567332788737,3,shell0-shell0,0
shell0-shell0,2,401,1401,0,-1,3,4,4,401.67072634859301,778.58146801412101,376.91074166552698,-6.5910141044195703,-23.414512066257899,-16.823497961838299,1.9383575076328099,3,shell0-shell0,0
shell0-shell0,2,405,1405,0,-1,3,3,3,365.44467620683099,709.39405267270195,343.94937646587101,-42.817064246181502,-92.6019274076762,-49.784863161494698,1.9411804271878501,3,shell0-shell0,0
shell0-shell0,2,409,1409,0,-1,3,2,2,317.353086517056,617.04677345444895,299.69368693739301,-90.908653935956707,-184.94920662593,-94.040552689972898,1.94435409539112,3,shell0-shell0,0
shell0-shell0,2,410,1410,0,-1,3,3,3,364.220593808974,710.07952209298401,345.85892828401001,-44.041146644039003,-91.916457987395006,-47.875311343356003,1.94958641593288,3,shell0-shell0,0
shell0-shell0,2,411,1411,0,-1,3,3,3,412.24450603792002,807.736226580417,395.49172054249698,3.9827655849074999,5.7402465000388903,1.7574809151313999,1.9593620163518199,3,shell0-shell0,0
shell0-shell0,2,429,1429,0,-1,3,2,2,347.15218972247402,677.66239312732603,330.51020340485297,-61.109550730539198,-124.33358695305201,-63.224036222513,1.9520614104985901,3,shell0-shell0,0
shell0-shell0,2,433,1433,0,-1,3,2,2,380.48742535470302,737.88531399781198,357.39788864310901,-27.7743150983096,-64.110666082566794,-36.336350984257301,1.93931590067643,3,shell0-shell0,0
shell0-shell0,2,435,1435,0,-1,3,2,2,356.55525184247102,690.17710208389803,333.62185024142798,-51.706488610542202,-111.81887799648,-60.112389385937803,1.9356806512243601,3,shell0-shell0,0
shell0-shell0,2,442,1442,0,-1,3,3,3,348.31854812526501,684.99865003601201,336.68010191074802,-59.9431923277481,-116.997330044366,-57.054137716618001,1.96658677444208,3,shell0-shell0,0
shell0-shell0,2,444,1444,0,-1,3,2,2,357.71757010053398,695.13588600379398,337.41831590326001,-50.544170352478403,-106.860094076585,-56.315923724106298,1.94325340465784,3,shell0-shell0,0
shell0-shell0,2,445,1445,0,-1,3,3,3,374.45058206829401,725.92876822721303,351.47818615891902,-33.811158384719199,-76.067211853165603,-42.256053468446503,1.9386503933777199,3,shell0-shell0,0
shell0-shell0,2,451,1451,0,-1,3,3,3,320.56096192496699,626.54697137590802,305.98600945094103,-87.700778528045305,-175.449008704471,-87.748230176425196,1.9545329774826501,3,shell0-shell0,0
shell0-shell0,2,453,1453,0,-1,3,3,3,398.07053247112702,772.31748546159201,374.24695299046499,-10.191207981886199,-29.678494618786999,-19.487286636900802,1.94015236613278,3,shell0-shell0,0
shell0-shell0,2,457,1457,0,-1,3,3,3,372.270296275644,725.61093277415603,353.34063649851203,-35.991444177368599,-76.385047306222305,-40.393603128853698,1.9491507650045901,3,shell0-shell0,0
shell0-shell0,2,458,1458,0,-1,3,3,3,385.68193428764999,748.75622939703499,363.07429510938402,-22.579806165362498,-53.2397506833438,-30.659944517981302,1.9413826856577501,3,shell0-shell0,0
shell0-shell0,2,462,1462,0,-1,3,2,2,338.68476616174399,657.59134915395498,318.90658299221099,-69.576974291269096,-144.40463092642401,-74.827656635154497,1.9416029737809699,3,shell0-shell0,0
shell0-shell0,2,467,1467,0,-1,3,3,3,371.75345798745502,725.56976380799597,353.816305820541,-36.508282465557301,-76.426216272382206,-39.917933806824898,1.951749871369,3,shell0-shell0,0
shell0-shell0,2,474,1474,0,-1,3,2,2,351.19189584670897,679.12034537084196,327.92844952413299,-57.069844606303597,-122.875634709536,-65.805790103232496,1.9337585901107199,3,shell0-shell0,0
shell0-shell0,2,476,1476,0,-1,3,2,2,357.78419900828999,693.872424414742,336.08822540645099,-50.477541444722398,-108.123555665637,-57.646014220914402,1.9393601683305901,3,shell0-shell0,0
shell0-shell0,2,477,1477,0,-1,3,2,2,341.979235258117,666.37842554133294,324.39919028321702,-66.282505194896203,-135.61755453904499,-69.335049344148999,1.94859323852914,3,shell0-shell0,0
shell0-shell0,2,483,1483,0,-1,3,2,2,347.09388688512502,672.77726089640305,325.68337401127798,-61.167853567887697,-129.21871918397599,-68.050865616088203,1.9383149237631701,3,shell0-shell0,0
shell0-shell0,2,485,1485,0,-1,3,2,2,370.07241365470099,720.576912187537,350.50449853283601,-38.189326798312202,-81.419067892841596,-43.229741094529302,1.9471240913943899,3,shell0-shell0,0
shell0-shell0,2,488,1488,0,-1,3,3,3,374.74160668535501,723.91937140919094,349.17776472383599,-33.520133767657903,-78.076608671187998,-44.556474903530003,1.9317827497522,3,shell0-shell0,0
shell0-shell0,2,493,1493,0,-1,3,3,3,383.04428370001801,741.98007887102199,358.93579517100397,-25.2174567529946,-60.015901209356201,-34.7984444563617,1.9370608319849101,3,shell0-shell0,0
shell0-shell0,2,503,1503,0,-1,3,3,3,394.71076338257399,764.77312575200597,370.06236236943198,-13.5509770704383,-37.2228543283723,-23.6718772579339,1.9375532584875299,3,shell0-shell0,0
shell0-shell0,2,508,1508,0,-1,3,2,2,337.79300002099598,652.670326570356,314.87732654936002,-70.468740432016901,-149.32565351002299,-78.856913078006002,1.93216060288339,3,shell0-shell0,0
shell0-shell0,2,510,1510,0,-1,3,3,3,370.037118841199,714.16185286115694,344.124734019958,-38.224621611813703,-87.834127219221301,-49.609505607407499,1.92997355264686,3,shell0-shell0,0
shell0-shell0,2,516,1516,0,-1,3,3,3,340.169798576044,658.87932016851096,318.70952159246701,-68.091941876968903,-143.116659911868,-75.024718034898697,1.93691304438722,3,shell0-shell0,0
shell0-shell0,2,524,1524,0,-1,3,2,2,361.37088316145798,698.831879515521,337.46099635406301,-46.890857291554902,-103.164100564858,-56.273243273302803,1.93383560236448,3,shell0-shell0,0
shell0-shell0,2,525,1525,0,-1,3,4,4,409.60034350066502,799.19980841024005,389.59946490957498,1.3386030476521,-2.7961716701388499,-4.1347747177909504,1.95116977095246,3,shell0-shell0,0
shell0-shell0,2,527,1527,0,-1,3,2,2,337.289720527322,655.38700498034802,318.09728445302699,-70.9720199256911,-146.60897510002999,-75.636955174339207,1.94309806997886,3,shell0-shell0,0
shell0-shell0,2,530,1530,0,-1,3,2,2,350.678853643195,680.89346317053401,330.21460952733901,-57.582886809817701,-121.10251690984499,-63.519630100027001,1.9416439174953,3,shell0-shell0,0
shell0-shell0,2,532,1532,0,-1,3,2,2,332.80076183449199,645.37660794063004,312.57584610613799,-75.460978618520599,-156.619372139749,-81.158393521228305,1.93922815676001,3,shell0-shell0,0
shell0-shell0,2,540,1540,0,-1,3,4,4,425.61776258731902,827.87595296255199,402.25819037523303,17.356022134306201,25.879972882173799,8.5239507478676195,1.9451160776982499,3,shell0-shell0,0
shell0-shell0,2,546,1546,0,-1,3,3,3,362.52907182857803,700.32572308987801,337.79665126129998,-45.732668624434801,-101.670256990501,-55.937588366066002,1.9317781041875399,3,shell0-shell0,0
shell0-shell0,2,558,1558,0,-1,3,2,2,327.03324642853698,636.31303811896601,309.279791690428,-81.228494024475296,-165.68294196141301,-84.454447936937498,1.9457136088395,3,shell0-shell0,0
shell0-shell0,2,567,1567,0,-1,3,2,2,327.460350663356,635.28640305216595,307.82605238881001,-80.801389789656596,-166.70957702821201,-85.908187238555598,1.9400406851248699,3,shell0-shell0,0
shell0-shell0,2,571,1571,0,-1,3,3,3,357.50354138009402,695.58377618018801,338.08023480009399,-50.758199072919098,-106.41220390018999,-55.6540048272714,1.94566961069807,3,shell0-shell0,0
shell0-shell0,2,572,1572,0,-1,3,4,4,368.65038419445199,714.42994254543203,345.77955835097998,-39.611356258560797,-87.566037534946901,-47.954681276386097,1.9379606618518801,3,shell0-shell0,0
shell0-shell0,2,576,1576,0,-1,3,2,2,350.94630206577102,682.12372114701304,331.177419081241,-57.315438387241301,-119.872258933366,-62.556820546124499,1.94366977834454,3,shell0-shell0,0
shell0-shell0,2,581,1581,0,-1,3,3,3,338.77152151900998,654.98184661241601,316.21032509340699,-69.490218934003096,-147.01413346796201,-77.5239145339592,1.93340291319518,3,shell0-shell0,0
shell0-shell0,2,585,1585,0,-1,3,3,3,357.996852681402,695.01921220304905,337.02235952164699,-50.264887771610603,-106.97676787733,-56.711880105719302,1.9414115152056299,3,shell0-shell0,0
shell0-shell0,2,586,1586,0,-1,3,4,4,363.15162741127699,706.59425328638497,343.44262587510798,-45.110113041735801,-95.401726793993205,-50.291613752257497,1.94572789972975,3,shell0-shell0,0
shell0-shell0,2,601,1601,0,-1,3,2,2,317.73502077559999,618.36189591672701,300.62687514112702,-90.526719677413098,-183.63408416365201,-93.107364486238495,1.9461559333538001,3,shell0-shell0,0
shell0-shell0,2,602,1602,0,-1,3,2,2,385.44140629530699,747.94470418246306,362.50329788715601,-22.820334157705901,-54.051275897915701,-31.230941740209801,1.9404887279012899,3,shell0-shell0,0
shell0-shell0,2,606,1606,0,-1,3,2,2,349.22195967237701,677.85674507913097,328.63478540675402,-59.039780780635702,-124.139235001247,-65.099454220611804,1.94104845444159,3,shell0-shell0,0
shell0-shell0,2,610,1610,0,-1,3,4,4,352.938389969995,686.51371377924499,333.57532380924999,-55.323350483017698,-115.482266301134,-60.158915818116199,1.94513754606748,3,shell0-shell0,0
shell0-shell0,2,629,1629,0,-1,3,2,2,294.10910413414899,573.76477644002796,279.65567230587902,-114.152636318864,-228.23120364035,-114.07856732148601,1.95085690437629,3,shell0-shell0,0
